"StateFIPS","State","CountyFIPS","County","Report Date","Year","Value","Data Comment",,"Maximum Temperature for Date (1979-2021)","Hottest Temperature for Date (1979-2021)",
"36","New York","36001","Albany","1980-08-31","1980","83.8","",,"88.9",
"36","New York","36001","Albany","1980-09-01","1980","85.5","",,"89.3",
"36","New York","36001","Albany","1980-09-02","1980","86.0","",,"89.7",
"36","New York","36001","Albany","1980-09-03","1980","75.1","",,"89.5",
"36","New York","36001","Albany","1980-09-04","1980","77.8","",,"88.3",
"36","New York","36001","Albany","1980-09-05","1980","80.2","",,"90.4",
"36","New York","36001","Albany","1980-09-06","1980","78.4","",,"86.5",
"36","New York","36001","Albany","1980-09-07","1980","72.1","",,"88.3",
"36","New York","36001","Albany","1980-09-08","1980","70.4","",,"88.4",
"36","New York","36001","Albany","1980-09-09","1980","73.2","",,"88.7",
"36","New York","36001","Albany","1980-09-10","1980","66.7","",,"87.0",
"36","New York","36001","Albany","1980-09-11","1980","73.1","",,"91.7",
"36","New York","36001","Albany","1980-09-12","1980","70.6","",,"84.3",
"36","New York","36001","Albany","1980-09-13","1980","75.3","",,"85.2",
"36","New York","36001","Albany","1980-09-14","1980","76.5","",,"84.8",
"36","New York","36001","Albany","1980-09-15","1980","66.3","",,"85.1",
"36","New York","36001","Albany","1980-09-16","1980","66.3","",,"86.3",
"36","New York","36001","Albany","1980-09-17","1980","70.6","",,"83.5",
"36","New York","36001","Albany","1980-09-18","1980","71.2","",,"84.8",
"36","New York","36001","Albany","1980-09-19","1980","68.4","",,"86.3",
"36","New York","36001","Albany","1980-09-20","1980","77.2","",,"85.5",
"36","New York","36001","Albany","1980-09-21","1980","84.5","",,"84.5","true",
"36","New York","36001","Albany","1980-09-22","1980","85.7","",,"85.7","true",
"36","New York","36001","Albany","1980-09-23","1980","72.6","",,"83.9",
"36","New York","36001","Albany","1980-09-24","1980","61.0","",,"87.2",
"36","New York","36001","Albany","1980-09-25","1980","57.1","",,"87.3",
"36","New York","36001","Albany","1980-09-26","1980","65.2","",,"86.4",
"36","New York","36001","Albany","1980-09-27","1980","53.0","",,"86.8",
"36","New York","36001","Albany","1980-09-28","1980","65.2","",,"82.7",
"36","New York","36001","Albany","1980-09-29","1980","63.1","",,"81.0",
"36","New York","36001","Albany","1980-09-30","1980","72.9","",,"83.6",
"36","New York","36001","Albany","1981-05-01","1981","62.4","",,"81.6",
"36","New York","36001","Albany","1981-05-02","1981","56.5","",,"84.5",
"36","New York","36001","Albany","1981-05-03","1981","63.3","",,"84.9",
"36","New York","36001","Albany","1981-05-04","1981","68.8","",,"83.5",
"36","New York","36001","Albany","1981-05-05","1981","69.2","",,"74.7",
"36","New York","36001","Albany","1981-05-06","1981","63.7","",,"79.1",
"36","New York","36001","Albany","1981-05-07","1981","55.5","",,"83.1",
"36","New York","36001","Albany","1981-05-08","1981","64.2","",,"82.9",
"36","New York","36001","Albany","1981-05-09","1981","63.8","",,"87.1",
"36","New York","36001","Albany","1981-05-10","1981","70.0","",,"85.7",
"36","New York","36001","Albany","1981-05-11","1981","67.9","",,"85.0",
"36","New York","36001","Albany","1981-05-12","1981","67.7","",,"82.2",
"36","New York","36001","Albany","1981-05-13","1981","58.1","",,"83.1",
"36","New York","36001","Albany","1981-05-14","1981","65.4","",,"82.3",
"36","New York","36001","Albany","1981-05-15","1981","74.6","",,"80.3",
"36","New York","36001","Albany","1981-05-16","1981","65.9","",,"82.9",
"36","New York","36001","Albany","1981-05-17","1981","57.1","",,"85.5",
"36","New York","36001","Albany","1981-05-18","1981","51.4","",,"86.0",
"36","New York","36001","Albany","1981-05-19","1981","60.5","",,"84.9",
"36","New York","36001","Albany","1981-05-20","1981","66.0","",,"85.9",
"36","New York","36001","Albany","1981-05-21","1981","71.5","",,"85.5",
"36","New York","36001","Albany","1981-05-22","1981","73.3","",,"82.8",
"36","New York","36001","Albany","1981-05-23","1981","70.2","",,"82.5",
"36","New York","36001","Albany","1981-05-24","1981","75.6","",,"84.3",
"36","New York","36001","Albany","1981-05-25","1981","82.4","",,"85.5",
"36","New York","36001","Albany","1981-05-26","1981","80.7","",,"90.2",
"36","New York","36001","Albany","1981-05-27","1981","81.9","",,"85.4",
"36","New York","36001","Albany","1981-05-28","1981","77.6","",,"88.1",
"36","New York","36001","Albany","1981-05-29","1981","69.5","",,"88.1",
"36","New York","36001","Albany","1981-05-30","1981","79.4","",,"85.4",
"36","New York","36001","Albany","1981-05-31","1981","73.6","",,"88.0",
"36","New York","36001","Albany","1981-06-01","1981","69.0","",,"87.9",
"36","New York","36001","Albany","1981-06-02","1981","63.2","",,"86.4",
"36","New York","36001","Albany","1981-06-03","1981","69.9","",,"81.3",
"36","New York","36001","Albany","1981-06-04","1981","76.4","",,"81.6",
"36","New York","36001","Albany","1981-06-05","1981","80.8","",,"85.0",
"36","New York","36001","Albany","1981-06-06","1981","79.4","",,"86.1",
"36","New York","36001","Albany","1981-06-07","1981","66.6","",,"90.8",
"36","New York","36001","Albany","1981-06-08","1981","73.3","",,"88.7",
"36","New York","36001","Albany","1981-06-09","1981","73.4","",,"89.8",
"36","New York","36001","Albany","1981-06-10","1981","71.7","",,"91.0",
"36","New York","36001","Albany","1981-06-11","1981","71.4","",,"86.0",
"36","New York","36001","Albany","1981-06-12","1981","76.7","",,"88.4",
"36","New York","36001","Albany","1981-06-13","1981","76.5","",,"87.8",
"36","New York","36001","Albany","1981-06-14","1981","71.4","",,"88.0",
"36","New York","36001","Albany","1981-06-15","1981","85.6","",,"88.3",
"36","New York","36001","Albany","1981-06-16","1981","89.6","",,"89.6","true",
"36","New York","36001","Albany","1981-06-17","1981","77.8","",,"89.8",
"36","New York","36001","Albany","1981-06-18","1981","77.4","",,"90.4",
"36","New York","36001","Albany","1981-06-19","1981","79.2","",,"89.2",
"36","New York","36001","Albany","1981-06-20","1981","75.6","",,"90.8",
"36","New York","36001","Albany","1981-06-21","1981","76.5","",,"90.1",
"36","New York","36001","Albany","1981-06-22","1981","81.5","",,"87.3",
"36","New York","36001","Albany","1981-06-23","1981","69.9","",,"87.4",
"36","New York","36001","Albany","1981-06-24","1981","74.7","",,"88.5",
"36","New York","36001","Albany","1981-06-25","1981","77.4","",,"89.6",
"36","New York","36001","Albany","1981-06-26","1981","69.0","",,"92.1",
"36","New York","36001","Albany","1981-06-27","1981","73.8","",,"88.5",
"36","New York","36001","Albany","1981-06-28","1981","78.5","",,"89.9",
"36","New York","36001","Albany","1981-06-29","1981","80.4","",,"90.0",
"36","New York","36001","Albany","1981-06-30","1981","79.5","",,"88.9",
"36","New York","36001","Albany","1981-07-01","1981","80.8","",,"93.9",
"36","New York","36001","Albany","1981-07-02","1981","68.2","",,"92.9",
"36","New York","36001","Albany","1981-07-03","1981","76.2","",,"93.4",
"36","New York","36001","Albany","1981-07-04","1981","72.8","",,"91.5",
"36","New York","36001","Albany","1981-07-05","1981","76.4","",,"91.9",
"36","New York","36001","Albany","1981-07-06","1981","81.8","",,"91.2",
"36","New York","36001","Albany","1981-07-07","1981","86.3","",,"90.5",
"36","New York","36001","Albany","1981-07-08","1981","89.4","",,"90.4",
"36","New York","36001","Albany","1981-07-09","1981","87.9","",,"90.8",
"36","New York","36001","Albany","1981-07-10","1981","85.7","",,"90.2",
"36","New York","36001","Albany","1981-07-11","1981","84.4","",,"87.7",
"36","New York","36001","Albany","1981-07-12","1981","84.0","",,"86.0",
"36","New York","36001","Albany","1981-07-13","1981","82.3","",,"88.1",
"36","New York","36001","Albany","1981-07-14","1981","74.8","",,"93.3",
"36","New York","36001","Albany","1981-07-15","1981","76.8","",,"90.0",
"36","New York","36001","Albany","1981-07-16","1981","78.9","",,"89.8",
"36","New York","36001","Albany","1981-07-17","1981","80.0","",,"90.7",
"36","New York","36001","Albany","1981-07-18","1981","79.7","",,"90.3",
"36","New York","36001","Albany","1981-07-19","1981","80.6","",,"91.7",
"36","New York","36001","Albany","1981-07-20","1981","76.1","",,"92.7",
"36","New York","36001","Albany","1981-07-21","1981","79.9","",,"94.1",
"36","New York","36001","Albany","1981-07-22","1981","75.1","",,"92.8",
"36","New York","36001","Albany","1981-07-23","1981","71.3","",,"89.9",
"36","New York","36001","Albany","1981-07-24","1981","72.3","",,"90.6",
"36","New York","36001","Albany","1981-07-25","1981","77.0","",,"88.1",
